user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
Jasdeep29910602,,Twitter for iPhone,,2021-04-12 03:04:14,False,17,Shameful act of Delhi Police and BjP #DelhiPolice_TorturingFarmers,0,False
NauNihal2018,,ISupportFarmers,,2021-04-12 03:04:13,False,71,Modi/Shah are killing democracy by misusing Delhi and Haryana police to arrest the farmer protestors.… https://t.co/U5Nijg3cyA,0,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 03:04:12,False,494,Delhi police using tear gas on farmers. So many farmers were injured as police hit them on face. Police used expire… https://t.co/Yk5Jhlx0qz,0,False
gill_psg,,ISupportFarmers,,2021-04-12 03:04:02,False,64,"Delhi police torturing farmers
#DelhiPolice_TorturingFarmers
 Police to protect, not torture https://t.co/GfYTD3yadb",0,False
HarjinderKhang2,Ludhana,Twitter for Android,,2021-04-12 03:03:57,False,236,If @capt_amarinder and @PunjabPoliceInd had approved Delhi Police to abduct and torture Lakha Sidhana’s innocent br… https://t.co/GymzuFSLRg,1,False
rajasthani03,,ISupportFarmers,,2021-04-12 03:03:51,False,23,"Was just a trial, says Rakesh Tikait as farmers' blockade of KMP Expressway ends
#DelhiPolice_TorturingFarmers
 Sad… https://t.co/IRmgONWV5I",0,False
ohi_kudi,,Twitter for iPhone,,2021-04-12 03:03:48,False,694,Pure dictatorship #DelhiPolice_TorturingFarmers https://t.co/ekx8V5lIzQ,3,False
rumsomal,"brampton, universe",Twitter for Android,,2021-04-12 03:03:46,False,1328,"@Kisanektamorcha @capt_amarinder Delhi police is the Black Hand of BJP 
#DelhiPolice_TorturingFarmers
#FarmersProtest",0,False
navin4nation,India,Twitter for Android,,2021-04-12 03:03:45,False,2278,@drhksibia @Tractor2twitr @_ManikGoyal @Bhupinderq33n @drkeeratsays @Bkuektaugrahan @ninabhullar1 @iamrajbuttar… https://t.co/njXNP49C9L,0,False
HarjinderKhang2,Ludhana,Twitter for Android,,2021-04-12 03:03:42,False,236,"Before it becomes a norm, @capt_amarinder You need to take serious legal action against @DGPPunjabPolice for abduct… https://t.co/C8FQOjaWoJ",1,False
gentle_ankit,,Twitter for Android,,2021-04-12 03:03:41,False,125,"They are saying , oldman is  hired 🥺💔
#FarmersProtest #DAP_खाद_की_दर_कम_करो 
#DelhiPolice_TorturingFarmers https://t.co/M8aaA06Yhj",0,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 03:03:40,False,94,"India farmer protests put police brutality and use of ‘lathis’ under spotlight
#DelhiPolice_TorturingFarmers
 Inqui… https://t.co/HiEvh3BBXm",0,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 03:03:29,False,69,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/qjrZqWdMC9,0,False
HarjinderKhang2,Ludhana,Twitter for Android,,2021-04-12 03:03:28,False,236,"#DoYouKnow

@DelhiPolice had arrested some farmers while they were shopping for groceries.
False charges were impos… https://t.co/8o66hLjdhd",0,False
pramod_jareda,"Jaipur, India",Twitter for Android,,2021-04-12 03:03:22,True,867,"These 3 Farm Laws Will Only Favor Large Corporate Farms, Devastate The Earnings Of Many Farmers &amp; Leave Those Who H… https://t.co/R7xcmVOk3K",1,False
kaurraman00,,ISupportFarmers,,2021-04-12 03:03:18,False,152,Human rights violations in India against farmers must be condemned. The world is watching.… https://t.co/UAA9TSYK1W,0,False
ruby_roniece,,Twitter for iPhone,,2021-04-12 03:03:14,False,378,There’s a brutal pattern of #DelhiPolice_TorturingFarmers #FarmersProtest https://t.co/7yMKHkD8AX,0,False
Rupinde36032134,India,Twitter for iPhone,,2021-04-12 03:03:08,False,75,"Delhi Police brutally tortured law student from Punjab name gurdeep singh mundi. He is unable to walk , speak. Modi… https://t.co/idzX7DNlp0",0,False
deeprana1007,,ISupportFarmers,,2021-04-12 03:03:07,False,71,"Youth farmer Ranjit Singh reveals shocking details of police torture on him
#DelhiPolice_TorturingFarmers
 Support… https://t.co/7FdlmIYcAQ",0,False
TutSimran,"California, 🇺🇸",Twitter for iPhone,,2021-04-12 03:03:07,False,60,"@Tractor2twitr Govt of 🇮🇳 needs to engage &amp; listen to farmers 
Govt must stop crushing farmers &amp; our… https://t.co/bQDJgTRRvZ",0,False
DeDeHeggs,debraheggs@rocketmail.com,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='7dc5c6d3bfb10ccc', url='https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json', place_type='admin', name='Wisconsin', full_name='Wisconsin, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]), attributes={})",2021-04-12 03:03:03,True,867,Force Beyond! @Pontifex @HouseofCommons @UKParliament @LloydsofLondon @POTUS @BarackObama And you know I speak trut… https://t.co/i5EGRHn0KC,0,False
parmind71319899,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 03:02:57,False,727,"@mnprtsandhu34 Noted g
#DelhiPolice_TorturingFarmers",0,False
judge_rupinder,,ISupportFarmers,,2021-04-12 03:02:57,False,56,Delhi police is beating farmers. Farmers are peacefully protesting for their demands to be heard.… https://t.co/cmJfAdgXeR,1,False
Harninder19,,Twitter for Android,,2021-04-12 03:02:56,False,8,"Delhi police beaten farmer very badly. Repeal black acts and make a act on MSP..
#kisan_jitega
#make_a_act_on_MSP… https://t.co/q2iugV6nEx",0,False
Manpree75939264,,Twitter for iPhone,,2021-04-12 03:02:50,False,423,@DelhiPolice world is watching #DelhiPolice_TorturingFarmers https://t.co/4dbYPmW9Kz,0,False
adivasi_samuday,India,Twitter for Android,,2021-04-12 03:02:48,True,4346,"March on san Francisco's iconic 
Golden gate bridge is solidarity with the farmers protestors In India. Hundreds ca… https://t.co/j1IjP6AuhN",1,False
jssaini54634980,,ISupportFarmers,,2021-04-12 03:02:45,False,164,"Delhi police is beating farmers who are protesting peacefully.
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/TdaVWdAgZh",0,False
AmrinderS_13, ਨਨਹੇੜਾ ਪੰਜਾਬ ਭਾਰਤ।,Twitter for Android,,2021-04-12 03:02:44,False,515,"Delhi police just a puppet of modi govt 

#DelhiPolice_TorturingFarmers
#FarmersProtest",0,False
parmind71319899,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 03:02:37,False,727,"@NaveVirk True
#DelhiPolice_TorturingFarmers",0,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 03:02:34,False,192,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/ks1rO2YHoV,0,False
ohi_kudi,,Twitter for iPhone,,2021-04-12 03:02:31,False,694,Shame on this government for putting our farmers through so much pain #DelhiPolice_TorturingFarmers https://t.co/F8rcJhVFkv,1,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 03:02:23,False,561,"BJP torturing farmers through Delhi Police, says PPCC Presi
#DelhiPolice_TorturingFarmers
 I Support Farmers! https://t.co/so77noVSKU",0,False
TheNameIzzKunal,"Haryana, India",Twitter for Android,,2021-04-12 03:02:20,True,53,"We are still fighting  for our rights 
Support farmers, stand with farmers 
Take a back three black law and
We want… https://t.co/lY22H1F49V",1,False
NauNihal2018,,ISupportFarmers,,2021-04-12 03:02:15,False,71,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/F08XcLZU7p,0,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 03:02:12,False,494,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Chardi… https://t.co/wbg4ZOsHml",0,False
gill_psg,,ISupportFarmers,,2021-04-12 03:02:04,False,64,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 Police to protect, not tort… https://t.co/VHZ90xpHiH",0,False
parmind71319899,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 03:02:03,False,727,"@ReBeL_KiDD_ True
#DelhiPolice_TorturingFarmers",0,False
Manpree75939264,,Twitter for iPhone,,2021-04-12 03:02:03,False,423,Good night everyone #DelhiPolice_TorturingFarmers https://t.co/9OFdpZtB3a,0,False
Kampikk,"Melbourne, Victoria",Twitter for Android,,2021-04-12 03:01:59,False,246,"@Navneet_Tweets_ Delhi is not only complacent but also helping powerful people to stay power...
Delhi police Dancin… https://t.co/EJbjOHcBLY",1,False
rajasthani03,,ISupportFarmers,,2021-04-12 03:01:54,False,23,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/xXy133vq8r… https://t.co/z7YXFN0FkU",0,False
Manpree75939264,,Twitter for iPhone,,2021-04-12 03:01:43,False,423,Hate virus #DelhiPolice_TorturingFarmers https://t.co/Tils2ILU1V,1,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:43,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/apfPHv6VAh,1,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 03:01:42,False,94,"SC registers suo motu case against Police action on farmers
In an open letter written by Punjab University students… https://t.co/62t4kaSCuI",0,False
Aab__Aab,,Twitter for iPhone,,2021-04-12 03:01:41,True,194,Delhi police have no shame. Beating up innocents to cover up any case is their new game. #DelhiPolice_TorturingFarmers,0,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 03:01:41,False,28,Farm laws r not less than death warrant for farmers... support farmers save india...#DelhiPolice_TorturingFarmers,0,False
drhksibia,"Ludhiana, India",Twitter for Android,,2021-04-12 03:01:38,True,359,"#DelhiPolice_TorturingFarmers 
REPEAL three BLACK laws , stop ATROCITIES....

@Tractor2twitr @_ManikGoyal… https://t.co/9IubQ8TazG",0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:36,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/HQ82Ewx9rk,0,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 03:01:32,False,69,Human rights violations in India against farmers must be condemned. The world is watching.… https://t.co/VseDsUjTgR,1,False
ruby_roniece,,Twitter for iPhone,,2021-04-12 03:01:30,False,378,"History repeating itself and Punjab government and police bowing to center govt again. 

Punjab’s biggest weakness… https://t.co/HruTVj6FJi",3,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:30,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/7O1YzhaEeR,0,False
drhksibia,"Ludhiana, India",Twitter for Android,,2021-04-12 03:01:28,True,359,"#DelhiPolice_TorturingFarmers 
REPEAL three BLACK laws , stop ATROCITIES....

@Tractor2twitr @_ManikGoyal… https://t.co/dpOCU2ygi4",0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:24,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/wMbf2NP6QR,0,False
kaurraman00,,ISupportFarmers,,2021-04-12 03:01:20,False,152,"Riot police attempt to clear farmers from Delhi protest camp
#DelhiPolice_TorturingFarmers
 Farmers against injusti… https://t.co/rYVqEPcxGj",3,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:17,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/wm11KlLsj3,0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:11,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/vYUa5pmrZL,0,False
deeprana1007,,ISupportFarmers,,2021-04-12 03:01:09,False,71,"Delhi police torturing farmers
#DelhiPolice_TorturingFarmers
 Support Farmers https://t.co/pwACEFtejQ",2,False
ohi_kudi,,Twitter for iPhone,,2021-04-12 03:01:09,False,694,I too support our farmers #DelhiPolice_TorturingFarmers https://t.co/Tcwo4jjGSF,3,False
DS_SPSSM,Delhi,Twitter for Android,,2021-04-12 03:01:07,False,664,"@suryapsingh_IAS There were twitter trends terming Sikhs' as Terrorists, after Nanded incident. 

Do you see any tr… https://t.co/FWYtergvP8",1,False
MDhill0n,,Twitter for Android,,2021-04-12 03:01:05,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/AwNFxjggbz,0,False
Manpree75939264,,Twitter for iPhone,,2021-04-12 03:01:01,False,423,Let’s make it No-1 trending #DelhiPolice_TorturingFarmers https://t.co/2k3Ad5Vezv,0,False
judge_rupinder,,ISupportFarmers,,2021-04-12 03:00:58,False,56,All the tactics used by Delhi police to harm the farmers to the fullest on behest of BJP.… https://t.co/EhN1oWusHL,0,False
Manu6_k,"New Delhi, India",Twitter for Android,,2021-04-12 03:00:57,True,257,"@Gurpree55127168 @indijaswaloye If Farmers can alter the flow of water, they can and will surely bend the will of G… https://t.co/r9iUyOfSk4",1,False
MaanAmrit6,,Twitter for Android,,2021-04-12 03:00:53,False,71,"Keep fighting we are fighting for the right.
#DelhiPolice_TorturingFarmers",1,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:51,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/EA3Iw1Xm4w,0,False
jssaini54634980,,ISupportFarmers,,2021-04-12 03:00:47,False,164,"Delhi police torturing farmers
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/OEkEwkYa3f",0,False
Gurwind33930102,,Twitter for iPhone,,2021-04-12 03:00:46,False,49,Waheguru jee. Very true. Proud to be a Sikh. Request to police to stop torturing our farmers.… https://t.co/Of8TcChHoc,0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:45,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/NMa7MKFt7C,0,False
sumanpreetkaurr,ਅੰਮ੍ਰਿਤਸਰ,Twitter for Android,,2021-04-12 03:00:41,False,671,"We are farmers 
We want  our  rights 
#DelhiPolice_TorturingFarmers https://t.co/ors0c0LieA",3,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:39,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/Ohnu8eiwmu,0,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 03:00:35,False,192,Delhi police is beating farmers. Farmers are peacefully protesting for their demands to be heard.… https://t.co/l0e7FA5GNS,2,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:34,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/2zAQLKprkl,0,False
SahilDuggal0023,Malaysia,Twitter for Android,,2021-04-12 03:00:33,True,89,"Jallianwalan bagh went down as a black day in history when British Police tortured protesting Indians.
But even his… https://t.co/xO7zEnkXty",0,False
drhksibia,"Ludhiana, India",Twitter for Android,,2021-04-12 03:00:30,True,359,"#DelhiPolice_TorturingFarmers 
REPEAL three BLACK laws , stop ATROCITIES....

@Tractor2twitr @_ManikGoyal… https://t.co/48w4CBHHRb",0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:29,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/suTjJkFNQn,0,False
Khangura_06,,Twitter for Android,,2021-04-12 03:00:28,False,15,"Farmers protest still going on... #DelhiPolice_TorturingFarmers 
#Farmers
#NoFarmersNoFood",0,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 03:00:24,False,561,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/0GwinARm64… https://t.co/yZWtfZyPrj",0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:23,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/1MJAaPcr4Q,0,False
Manu6_k,"New Delhi, India",Twitter for Android,,2021-04-12 03:00:17,True,257,@SukhdevSingh_ Delhi Police arrested some farmers while they were shopping for groceries. False charges being impos… https://t.co/yy4fFcAW2f,0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:16,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/JAnKbH6KEX,1,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 03:00:13,False,494,"One tractor and so many policemen beating the farmers mercilessly. Shame BJP
#DelhiPolice_TorturingFarmers
 Chardi… https://t.co/63cuOYGmON",0,False
NauNihal2018,,ISupportFarmers,,2021-04-12 03:00:13,False,71,"Farmers sitting on the highway carrying the KMP highway closed, trolleys, mattresses and cots.… https://t.co/8AVZLodjt5",0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:10,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/OhUNwmz9dU,0,False
MDhill0n,,Twitter for Android,,2021-04-12 03:00:04,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/30RQdXMeIZ,1,False
gill_psg,,ISupportFarmers,,2021-04-12 03:00:02,False,64,"Was just a trial, says Rakesh Tikait as farmers' blockade of KMP Expressway ends
#DelhiPolice_TorturingFarmers
 Pol… https://t.co/tIDcxUM486",0,False
DeshSePrem_,India,Twitter for Android,,2021-04-12 02:59:59,False,49,"#DelhiPolice_TorturingFarmers
I heard they traveling across india and The leader is beaten everywhere he goes and s… https://t.co/9R9bERUWo7",0,False
MDhill0n,,Twitter for Android,,2021-04-12 02:59:58,False,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/NJQfFUBXQj,0,False
